,[Commits] Count,[Commits] Days since first,[Commits] Days since last,[Commits] Total lines added,[Commits] Total lines deleted,[Commits] Average additions,[Commits] Average deletions,[Commits] Average files changed,[Commits] Average message length (chars),[Commits] Per day,[Commits] Per day (True),[Commits] Maximum per day,[Contributors] Count,[Contributors Top-10] Average commits,[Contributors Top-10] Average participation weeks,[Contributors Top-10] Average additions,[Contributors Top-10] Average deletions,[Contributors Top-10] Average followers,[Contributors Top-10] Average following,[Contributors Top-10] Average public repositories,[Contributors Top-10] Average teams,[Contributors Top-10] Average stars,[Contributors Top-10] Average watchers,[Contributors Top-10] Average forks,[Forks] Count,[Forks] Per day (True),[Forks] Max per day,[Issues] Total comments,[Issues] Count,[Issues] Open,[Issues] Labels,[Issues] Average participants (beside creator),[Issues] Average assignees,[Issues] Average labels,[Issues] Average reactions,[Issues] Average closing time (days),[Issues] Average comment interval (days),[Issues] Average comments,[Issues] Average comment len (chars),[Issues] Average title len (chars),[Issues] Average body len (chars),[Issues] Per day,[Issues] Per day (True),[Issues] Maximum per day,[Issues] Closed to total,[Issues] Bugs to total,[Repo] Size,[Repo] Folders,[Repo] Files,[Repo] Topics,[Repo] Branches,[Repo] Age (days),[Repo] Workflows,[Repo] Programming Languages,[Repo] Milestones,[Repo] Watchers,[Repo] Deployments,[Repo] Readme length (chars),[Repo] Network members,[Pulls] Count,[Pulls] Closed to total,[Pulls] Total lines added,[Pulls] Total lines deleted,[Pulls] Average lines deleted,[Pulls] Average lines added,[Pulls] Average closing time (days),[Pulls] Average reviewers,[Pulls] Average comments,[Pulls] Average review comments,[Pulls] Average commits,[Pulls] Average assignees,[Pulls] Average body len (chars),[Pulls] Average title len (chars),[Pulls] Average files changed,[Pulls] Average labels,[Pulls] Mergeable to total,[Pulls] Merged to total,[Pulls] Created per day,[Pulls] Created per day (True),[Pulls] Maximum created per day,[Releases] Count,[Releases] Tags,[Releases] Total downloads,[Releases] Average body len (chars),[Releases] Average title len (chars),[Releases] Average assets,[Releases] Average asset downloads,[Releases] Average asset size,[Releases] Prereleases to total,[Releases] Per day created (True),[Releases] Per day published (True),[Releases] Downloads per day (True),[Stars] Count,[Stars] Per day,[Stars] Per day (True),[Stars] Maximum per day,[Workflow Runs] Count,[Workflow Runs] Successful to total,[Workflow Runs] Failed to total,[Workflow Runs] Skipped to total,[Workflow Runs] Average duration (ms),[Workflow Runs] Average success duration (ms),[Workflow Runs] Average failure duration (ms),[Workflow Runs] Average successes per day,[Workflow Runs] Average successes per day (True),[Workflow Runs] Average fails per day,[Workflow Runs] Average fails per day (True),[Contributors Top-100] Average commits,[Contributors Top-100] Average participation weeks,[Contributors Top-100] Average additions,[Contributors Top-100] Average deletions,[Releases] Drafts to total
[Issues] Average comment len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.533100739477196,0.4987002865385741,0.03757200966414877,0.06293470026209558,0.07364579965344653,0.10217470558938045,0.017267463289965226,0.13797395396608603,0.23333613923205218,0.13377418997556942,-0.0287107879785476,0.22373376504947767,0.13721638734663036,0.09682492922175269,0.25103389703894763,0.14214895017653661,-0.07945306801824144,0.21465073257270215,-0.12849131677142675,-0.07966344241922302,0.2979431666221734,0.11287878372250096,0.2915599801650795,0.2692549902824594,-0.11872009027159074,0.030427138491853606,-0.0348499144054336,0.3503580204563887,0.15416408854304856,0.27596280258466543,-0.05714156656171986,0.07585865469847272,0.1479301977135972,0.524031625961288,-0.16084924234479991,0.2779540884105781,-0.1599378201071324,-0.04159566223495178,0.23103877295481565,0.26898224482888916,0.00411064402528487,-0.047793145607256386,0.07390061361006686,-0.03538065011128104,0.34356504475077626,-0.035580486438179675,-0.013920959770231996,-0.019582654212291006,0.15377667708135473,0.13990817314573123,-0.22794891881493778,-0.22700550680539505,-0.08447093782465262,-0.0995363070722128,0.026118462932748093,-0.12926089872304228,-0.024657552633485735,0.06210294871725337,0.12088584778456717,0.00333092326375913,0.10922230605988774,0.32593482908794164,0.24589530227622497,0.07836749902711193,0.07455399017754698,-0.17604035264498216,0.1477027344492768,0.06941159046959512,-0.5107885401427867,0.2005588719992384,-0.7233998066257906,-0.6355512001598598,
[Issues] Average title len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3255166423592557,0.1920083993562207,0.22141094783021495,0.08081477322885339,0.046936548083504996,0.13691138937661942,0.2117234283101162,0.260220202916985,0.23111687868943606,-0.03294099084368052,0.13539874770380725,0.17788450879588247,0.18759694982454456,0.06379986622295226,0.21029369841845708,-0.11501252655608098,0.10301417965157063,-0.14469469982886604,-0.06449659266930068,0.31349267635102784,0.11686825075550329,0.25299066766547296,0.18296587857531926,-0.1369232058944481,-0.05916423039841373,-0.04243800135070779,0.19544711198869963,0.11638827152843201,0.30498977433592417,-0.08503734653167132,0.11496944627909315,0.28304819045209556,0.6912114350540665,-0.1843043869647173,0.24737895030243942,-0.19601034521217364,-0.08587735975080615,0.25849033675539457,0.2920394390859479,0.04953823241836533,0.014573553730040758,0.22948719949980645,-0.11461611712819915,0.2505159112470748,0.024677781143555025,-0.005134990602290145,-0.12912836226384466,0.13243344299952817,-0.004406181258627344,-0.0817406172509257,-0.1060393835310889,-0.09675529825926753,-0.1351029872654513,0.03888441793171551,-0.07347453587023074,0.037812035424610015,0.280582936082282,0.24239677767199921,0.043844605948798694,0.13926515474493217,0.06250102678611481,0.08085307753323662,0.0292431590804499,0.3019723926481883,0.24046325411402525,0.14736964469838218,0.11287680105398211,-0.5345377160630994,0.13748233301316454,-0.585010345785096,-0.4678726014111019,
[Issues] Average body len (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12475268953664954,0.1603878260837468,-0.056052220022746645,0.04600488054322644,0.10537189309937976,0.10661037552346397,0.13053098874665064,0.08683408806497275,0.1167394018437033,0.22177305910876205,0.03957120377681062,0.08059460026893214,0.1836899911188367,0.0023232235930871663,-0.033441337351421324,0.17053645444959342,-0.14577673072602548,-0.02609178037808068,0.2832939107600536,0.117178125772965,0.25141215840582565,0.23418541068791487,-0.09127523925686604,0.004153888010968652,-0.08584135070457687,0.2323911196409729,0.0304685933765,0.16117091636259467,0.1655670989666153,-0.010717754954537822,0.12007138907013842,0.2632712459345916,-0.033198435553187786,0.1562240581986726,-0.12637702443523366,-0.07115053971052138,0.24307996709248814,0.2340104497191898,0.09331347614270674,0.10074668587336531,0.1792103390065361,0.42979894844931865,0.16119311627213764,-0.07750161955192535,0.04839118033780662,0.35764549355221353,-0.057124695240299075,0.11814230150918865,-0.004380907831992994,0.003165496243106033,0.3549345953404384,0.00802838693195053,-0.006836871179529037,0.07285043079242592,-0.04092997017258225,0.11701006312996971,0.011810492748391563,-0.016804564196218112,0.09099779264493099,0.23019945270964745,0.059453280937421644,0.1241632206621642,0.31272003118341,0.021880872181024323,0.39270023431453094,0.18489725252735767,-0.08886055534192219,0.45765729890345863,-0.41407543527310453,-0.32767014783145365,
[Issues] Per day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9756258964449975,0.17672327744277175,0.09448990603313406,0.32129823552976045,0.13224280999724353,0.4931762817408276,0.07577337224234283,0.16822227166116957,0.08927288980155798,-0.22540635916595744,0.18260515173966177,0.061031927874709666,0.4295466622687895,0.20330162316561795,0.055388757909474305,0.03619623439034338,0.27674781098945617,0.32660746581334865,0.14265400638749146,0.2703911021926805,0.20327634135283285,-0.03525245838952931,0.0851728378952041,-0.220316655287305,0.1642720113373944,0.04897946356285445,0.11294777266209552,0.18304852394358923,0.16891871947690418,0.09332226738749277,0.1068110571295889,0.04385998340248216,0.18707330566184596,-0.15748300054087822,-0.08291499938687973,0.5168072662951005,0.5147029225732865,0.276727438432425,0.2503614202651577,0.07051906664817481,0.20167981257167367,0.46932097037002607,-0.027706949879042545,0.13492637313200165,0.15905993448169578,0.04874077880712462,0.09112578383007028,0.29873652952929897,0.32181030353281254,0.41915724085409184,0.3577212569723646,-0.1512541135919813,0.6406824543235935,-0.08680178711537351,0.30427731972410266,0.10328153549696797,0.023112089957442655,0.15662654457323869,0.12207614157910916,-0.04768934329711157,-0.021836925996254614,0.32380426076706725,0.3733003930818737,0.2024292498533763,0.22246087703333484,-0.14730185321676725,0.05918697481802093,-0.20343609969055015,-0.0966811753196334,
[Issues] Per day (True),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09037947501535125,0.11810689876195411,0.32608341419782666,0.13843690213663432,0.493686155666829,0.08442804373263807,0.14400265325638803,0.11167470849725025,-0.2346800206543931,0.18783314818797958,0.060500624101416024,0.46531775545649434,0.1850920267647442,0.08908905252619814,0.006427537587678348,0.2613025118283724,0.3408296463627779,0.13774389633694176,0.3078534286108499,0.23754879815187602,-0.03567594564273535,0.10458737923555873,-0.2113030101905906,0.17841879956276463,0.042686866996512716,0.14234268345283307,0.19462117969946238,0.17368215163840456,0.07247421179921544,0.1090411972731976,0.05617518209602116,0.17443695102741597,-0.14054714816560432,-0.08375045051720278,0.5141427204260918,0.5367368917410735,0.2526158164267616,0.29878915869697287,0.06415379316177605,0.22484087113563528,0.47422628336279155,-0.05747985012594164,0.15646328407574517,0.16043777343163396,0.02581073869373029,0.09713162925255031,0.3598114494856228,0.38009540806185693,0.4314174494762456,0.35198295795401136,-0.16161156833660914,0.6409170922933796,-0.0874079094909308,0.33566156164765226,0.08620008709518147,-0.010414988869066671,0.1997788083130023,0.15605134485908978,-0.033575224203626776,-0.030608011544171535,0.34475663678181573,0.46279901533762346,0.18717453918739288,0.29594250617520534,0.050429218591872015,0.09739183406308624,-0.03539843989922364,-0.014981639099361944,
[Issues] Maximum per day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03609569439442084,0.043969337951994154,0.10200462502196656,0.005030454540205641,0.007515225547753489,0.034455089320790284,-0.031121665111092517,-0.02673181649090742,0.0848523924155029,-0.012244411158700473,0.004962057127411131,0.1595436833264049,0.00490654265327252,-0.04209982426451422,0.10297337986625592,0.01728204816206897,-0.09071325062595662,0.004780991073960458,0.02436363839457193,-0.010373942405119893,0.012936476844715746,-0.009702382274015963,-0.019843933959168992,0.019767624711536157,-0.054559885402405146,-0.03675705221358422,0.05592496118418188,0.06491985691240272,0.07034857484281912,-0.005250407071141523,0.29343715876974824,-0.03485779180082722,-0.17915293360121756,0.0163028267805713,0.021231704070985024,0.03764581681704734,0.05690647382210862,-0.014005206615054009,-0.004355901597469105,0.035271497952114386,-0.07736723238187934,-0.010534770386086115,-0.02217683759848692,0.15434441012790603,0.06532937170367369,0.008181896633824287,-0.021863027993618285,0.00373987325301242,0.12179681530537183,-0.050719850418686145,0.15882067788000942,-0.016523617346180478,-0.004589944232531437,0.1272484072577734,-0.0030109948848001137,-0.007919936048055479,-0.020749991205655894,0.0016719830936244157,-0.04783035083847791,-0.04708994798148819,-0.05569657064204955,-0.07804796415888833,-0.06455323955869174,-0.30428350364061224,-0.1883437765637414,-0.12393955929875317,0.019230782295008537,
[Issues] Closed to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07593056516207036,0.11191733460572148,0.12126698126120675,0.09132236779780631,0.01837398989381674,-0.06062994564548385,0.18638758585999055,0.11213378849604115,0.01013746914630249,0.017962597445202563,0.14089675877336566,0.00466329038018358,-0.036634888770042895,0.17188609766862775,0.1520308370074982,0.5035970994596594,0.08427829292562423,0.042023590276918384,-0.03349206413030562,-0.08687432693413116,-0.13014116210917884,0.009165103511935349,0.22682069047843395,0.1226839197534515,-0.14265909615024927,0.11206501129778612,-0.004059355610223234,-0.022381994920624062,-0.038565707439254096,0.08482729591145446,-0.4842154846147013,0.03503742115463234,0.11989550021085853,0.11166151842430962,0.1551954884106384,0.10260769797302143,0.08337749014983921,-0.0331714543782622,0.10037029213981741,-0.25894081797792523,0.008466873199931314,-0.039959707783362455,0.06067821832847709,-0.06978685160945142,0.03209613719221039,0.024751107330328485,-0.03478476477226991,0.1575406635369215,-0.05086922307682705,0.10716833772663911,0.028765568570282507,0.13689758894225448,0.20019244312191434,-0.008761435561754048,0.028862963143379546,-0.042268531815929364,0.06499377111949671,0.045075564077510705,0.13675539187116534,0.01869275391207386,0.10972468469136909,0.019194172183149602,0.3551278347109209,0.2115237475533233,0.12584050706498617,0.026420196792333515,
[Issues] Bugs to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08738762883756349,0.18638521247348963,0.03268954486531788,0.36019281348629945,0.1300379845475756,-0.2176579766098398,0.21291108076782506,0.20415977308911187,0.1535544060418491,-0.09561683372434948,0.0412506659625494,-0.05756176002222904,-0.09603977074893942,0.17529453174469187,0.13265142766392538,0.12280588961175948,0.1295393253057804,0.06791211367056091,0.014374932512788688,-0.19017131279915772,0.14893875751047064,0.0016765684905975192,0.08012313626847051,0.10890032639762431,0.14946507974751194,0.17587596879126197,-0.029246727909483707,0.10607207608870929,0.20605978328978458,-0.11911765433479947,0.16059601762345352,0.26021436992609354,0.2568501919419368,0.05643759840549715,0.09864892126113857,0.053364003288133476,0.09744490272390002,0.19398295759149944,0.014349631914603589,0.2376441208566228,0.03942377925171925,-0.02911437215711971,0.16463146848197335,0.17850376341702706,0.21490397123001598,0.16413183529599484,0.003729192229277933,-0.0534754637141467,0.14201151944016377,-0.10657800200087272,0.15453797994992344,0.1126726341949329,0.03463544937137663,0.025300876692592112,0.12344220297863133,-0.023582228254670778,-0.11050679094725525,0.20448031898208582,0.43226635548439857,0.04171151421269868,0.1749493566609973,0.5898652247282374,0.6480756098995,0.21852779860159863,0.17808783078388105,
[Repo] Size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3049774102420741,0.7910735528102267,0.0949462927065023,0.06291714092031869,0.05528467620086432,0.19346662773422565,0.17433509222596102,0.044264909452954145,0.044235299183579845,0.07758773304567605,-0.02600439905791039,0.09764904015958978,0.14821542334181076,0.04586932552206062,0.19712684175881592,0.20823563881411833,0.006916152769124531,0.08918927044741574,0.07817893271859225,0.023337930768342095,0.08927691172674088,0.037419030140606914,0.01768627036032102,0.03626252137479198,0.08069555023803154,0.17269017000557121,0.10783360777651875,0.12272858779638944,-0.16513972903886034,-0.1825560165884216,0.18430417585788542,0.18113074502961285,0.04751605181471036,0.034005003108292006,0.2638409006245583,0.10839596378259404,0.6421515746958143,-0.005902135288568614,0.223381063010276,0.011675510665863935,0.059279227302152696,0.06339298056536256,0.055614909985347204,-0.006516762504626629,0.11763340833913302,0.005755244828359835,-0.024534497638609987,0.035596287678357784,0.029390081574460106,0.3106540531264834,0.09446784289186476,-0.042810538062583045,0.04192717506222688,0.05494497253050005,0.0760488349546752,0.11419306037245823,0.3827711026715649,0.2442714861936797,0.05607570098982911,0.06719040154597428,0.7852777968647159,0.4164360974838852,0.8663009360019911,0.8382599681841514,
[Repo] Folders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44811800200488194,0.0867279222419381,0.09194132386538516,-0.03649804367512896,0.1681996396834941,0.09098186829366728,0.170091181289868,0.08393271340921209,0.08644896307535706,0.09120127671915526,0.20078815885439835,0.4476269199609396,0.15968315818996343,0.45597713758475594,0.2186669088914119,-0.02138717734039524,0.13359942183711418,-0.09727496567707454,0.1867152459747531,0.21503143016318949,0.37596970992287737,0.19568090596731938,0.11531431403832938,0.3491855268220914,0.3156026949886689,0.17605065919740537,0.24838273423107432,-0.1660295082564559,-0.09891294910190457,0.3938215441917258,0.47741299009456845,0.3880911736004594,0.04164235577615234,0.11898071231202995,0.0029319458835913356,0.15670629572238642,-0.04644559490572828,-0.04004905066268488,0.04728574846834286,0.11140885998818219,0.2720330073085788,0.05000887812102764,0.05638105158045609,0.07825720083931821,0.060226716212373736,-0.08167459464876393,0.13935067439878546,-0.06298451914533619,0.3033306177646467,0.09046593600815031,0.16936346642799927,0.09613532693893571,0.037305455108373395,0.3488337006289972,0.3806308118723942,0.36943121824165226,0.2610744563510119,0.3593090755443627,0.2536872425530011,0.2090259573777688,-0.012901041996604721,0.39238386660999075,0.30696925063098296,
[Repo] Files,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009673047277355164,0.06031395288866957,0.08447469004996996,0.20472026153405526,-0.02918566629705376,0.020436511765758808,0.01927754756945809,0.04079160004175084,-0.013103339324298802,0.1262812418641277,0.17219766941623357,0.04148482422809903,0.18905814076765481,0.14463588268874303,-0.006904719094003744,0.061873898728405756,0.05393215378913188,0.032177846772415274,0.1092461186916733,0.08036642394455959,0.04115950601660815,0.08873758508078673,0.10636343661416997,0.15960878511856752,0.14661849337472543,0.11066079459132061,-0.11969802308080131,-0.1276317363334322,0.2178115509746676,0.2061609078359021,0.09284314738623849,-0.009156821820605026,0.3070645648697672,0.05145995225255157,0.29400199857459464,-0.05060921500867841,0.10293233267997737,0.010224764652395689,0.23692597143082436,0.2148172914120517,0.07062405496395788,0.04530614065361783,0.057765491810456114,-0.02044701782224569,-0.006748423528660577,-0.010679674589136916,0.011139271481269543,0.36986900565441777,0.11569797310837673,-0.035602075143371506,0.04288090443475528,0.012422532971564117,0.039920726634931666,0.03719978914356656,0.4185208457619401,0.2666944143965005,0.017340828106240623,0.042226633498372176,0.03934700844250472,-0.08008882922678305,0.03424693132907012,-0.06277391862146153,
[Repo] Topics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024839333031057134,-0.11088497550905281,0.10595554722109439,0.1333512556897515,0.06049741256100612,0.039617633258119796,-0.027796598187588166,0.17618449528202915,0.04919580159550033,0.07935064069864306,0.03629781254225193,0.08990426980629862,-0.0013862144222682453,0.021015447445620113,0.11681194610640055,-0.13669402935237263,0.10310474374563139,0.007608415039103676,-0.10098950458664122,0.09590546569953877,-0.06576529839818436,0.1831936266505032,0.04719560527993047,0.17984073897786187,0.11635384559948002,-0.043379188571869585,-0.002101987592127367,0.055907490319837265,0.07680175921303695,0.037628419220981,0.23115752588613586,0.07085561639350921,0.04453336406206438,0.07237200092981474,-0.16266278252311198,0.07356458275551336,0.026511775309867244,-0.028712394201534236,-0.02831250304412006,0.2138991955349947,0.2161416909314719,0.050850810436448665,0.11910961481744327,-0.11316031637449095,0.21680037318378978,0.031466882606219417,0.07757855319856796,-0.0058678495772167254,0.1734142534117281,0.06416653717044626,-0.07073570898583065,0.17006817668422597,0.21231751463035076,0.06195954781421152,0.10786347874364333,0.168206409620815,0.1341503650380678,0.3332621334846843,0.05888911933421495,0.6314810464112394,0.5485269482448676,
[Repo] Branches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05665421589746219,0.11241097620079052,0.16361398091344287,0.07762788390465883,0.0656495093844614,0.8338616583001717,0.05821372825735013,0.04254137918152361,0.442486777014714,0.0887341842943747,0.3592880139972794,0.4968343557354141,0.0073235286520445635,0.03393948144515287,-0.11464468776101859,0.1722612579368243,-0.08249569598217958,0.15319613498854628,-0.047961793284888574,0.06031748319114646,0.06715132221952123,0.074534924084624,0.004129071787787572,0.15401971847470441,-0.07654605888459345,0.15020726440042692,0.36530584665831,0.429705694822245,0.2761319718922952,0.06247717364543645,0.10067949418013486,-0.025388919365367454,0.07463575098787861,-0.08377877839766656,-0.02841365729808776,-0.058509933040164386,-0.01964944407972614,0.0343914822454281,0.013284937881127305,0.026676632702464627,-0.036016431497086686,0.08227189139197845,-0.07583480798444853,0.11919632973141449,-0.05437202213001125,0.17695790312888604,0.07034077146513734,0.07652053384999156,0.537859922011765,0.4469968064016713,-0.026164334493536223,-0.0548100782376807,0.10662996516866596,0.04851947641934128,0.28905881711963416,0.19332725854419702,0.43928922247226976,0.08873845278760095,0.34529485259497167,0.3330317741908343,
[Repo] Age (days),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1797861107153597,-0.07139633026074081,0.05825369647110688,0.039168184277264595,-0.08680529838870639,-0.13149167644910548,-0.011935244116297152,0.06478808755783105,0.059822833849061126,-0.02768730372656656,-0.060443884559853174,-0.07088165303593098,0.028451855338546793,0.345889414659272,-0.12699145816432852,0.19324932227215014,0.014680510484812092,0.11941153729835871,0.11508646610691585,-0.03643569181139567,0.24390496399998676,-0.0532288657432173,-0.06137872117635034,-0.11065856313076687,-0.20309252692925717,-0.21076544630273747,-0.18192094721599722,-0.08309447544804618,-0.010981055290836345,0.19908359252101052,-0.044594314478808524,0.04178335749513158,0.13988301637935283,-0.08626731457847275,-0.03366604378250646,-0.006748988221078873,0.055786047045762226,-0.284642870483036,-0.346735766878675,-0.13267803051824104,-0.055009859106568575,0.3651040530645295,-0.3342160254518849,0.3661073335308895,-0.04211116145849788,0.051390251364043675,0.11636316843791343,-0.03907058132952345,-0.05630685514926471,0.06383334726033996,0.0948967113645165,-0.03743313598914796,-0.3191123425234677,0.10246371431699651,-0.32930270502771597,0.24109828550278467,0.3951602217145257,-0.24799210983176742,-0.21569611233578842,
[Repo] Workflows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12124445302363972,0.0017103331127416277,0.07793959989999101,0.0937843797474171,-0.00722274232850201,0.3852060208584002,0.2500571471481831,0.12619420886958316,0.388246631561143,0.332899158421087,0.03189993830756097,0.1511956666191472,-0.1481988175957298,0.12781160409150477,-0.021721552189047314,0.0016418973529003095,0.0733113702717993,-0.0024121585296068963,0.22472572125189982,-0.13923490537017214,0.2111821617381676,0.3624993653940495,-0.13112310261422594,0.07194486276697201,0.7281234787346255,0.49654907786976515,0.35649315820847466,0.10877601115764197,0.0028396114826161663,0.02226080338618184,0.2518688639005702,-0.04388379385153749,0.03578418842932308,-0.05475317985751388,-0.02505281690481888,0.01617855889703176,0.30832442662923776,0.25621333755197406,0.022222538588222294,0.0384928329588062,-0.05989247458741369,0.11277252959662229,-0.03383442329957637,0.5835427834807905,0.4204380068855589,0.25030722674042555,0.5475310977473351,0.08225746687529334,0.15938902547061118,0.21602409755676474,0.4270391173003554,0.3975815167216334,0.4212806606346562,0.2991440112450448,0.06983444391277911,-0.19714866776935286,0.16195025590329776,0.15371953560618642,
